store_num	style_id	name	hh_mm	img_url	latitude	longitude
221	3471611	Clarins BB Skin Perfecting Cream	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_7712411.jpg	41850280	-87956523
720	2922401	Kiehl's Since 1851 Superbly Efficient Anti-Perspir	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_5343055.jpg	32932812	-96819223
4	3383089	Burberry Lip Definer Pencil	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_7247121.jpg	47614083	-122204713
325	3189709	Burberry London Woven Silk Tie	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_6475983.jpg	33905966	-117456499
34	2873020	Cartier 'Santos' Concentr�e Eau de Toilette	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_5049513.jpg	39560286	-104872657
639	2929903	Kiehl's Since 1851 Cucumber Herbal Alcohol-Free To	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_6359946.jpg	39675965	-75653490
362	3215206	Lanc�me 'Visionnaire [LR 2412 4%]' Advanced Skin C	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/10/_6536670.jpg	32713265	-117163333
629	3506632	Burberry 'Aldo' High Neck Zip Front Cardigan (Litt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_8192126.jpg	40085397	-75394692
768	3070879	Cartier 'Roadster SPORT' Eau de Toilette Spray	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_6330783.jpg	25688804	-80311456
220	3574563	Paul Smith Stripe Socks	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/8/_8284928.jpg	41891698	-87626280
773	2930032	Kiehl's Since 1851 Tea Tree Oil Shampoo	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_5343180.jpg	26845103	-80085762
228	3503097	Ted Baker London 'Minitop Striped Ribstart' Crewne	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/18/_8198278.jpg	42561388	-83185558
731	3566416	Mini Boden Track Pants (Toddler Boys, Little Boys	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_8145644.jpg	30255371	-97809988
731	3571833	Mini Boden Layered Sleeve Polo (Toddler Boys, Litt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_8145547.jpg	30255371	-97809988
524	3514340	Primigi 'Ornice' Mary Jane (Baby, Walker & Toddler	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_8411753.jpg	40743120	-73614303
333	3081847	CHANEL CHANCE EAU TENDRE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/12/_6212112.jpg	33616917	-117878503
222	3581023	Giorgio Armani 'Rouge Ecstasy' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_8215404.jpg	44852081	-93242797
225	3588709	Alien by Thierry Mugler Eau de Parfum & Gold Cuff	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_8397256.jpg	42049740	-88041320
228	3536416	Burberry Brit 'Niall' Check Sport Shirt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_8354223.jpg	42561388	-83185558
386	2887508	Dior 'Miss Dior Moisturizing Body Milk	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_8158561.jpg	36127536	-115168015
220	3395130	Paul Smith Accessories 'London' Vertical Stripe So	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_7614187.jpg	41891698	-87626280
534	3292764	Burberry Brit Classic Fit Cotton Blend Sport Shirt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/8/_7009268.jpg	42218466	-71025525
223	3596814	Mini Boden 'My Baby' Intarsia Sweater Dress (Baby	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_8145295.jpg	42037163	-87755654
330	2865160	Dior 'Diorshow' Waterproof Mascara	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_5391346.jpg	33649289	-117745005
724	3109869	PIKOLINOS 'Brujas' Boot	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_8328724.jpg	33101261	-96805797
527	3563250	Mini Boden 'Big Appliqu�' Tee (Toddler Girls, Litt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_8145261.jpg	40737784	-74364236
360	2928369	Dior 'Diorskin Airflash' Spray Foundation	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_5335962.jpg	32769058	-117170536
223	2833888	Acqua di Gi� pour Homme Eau de Toilette	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_7969045.jpg	42037163	-87755654
622	3580216	Prada 'Candy' Holiday Set ($135 Value)	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_8383293.jpg	39404105	-76596660
333	3023997	CHANEL CORRECTEUR PERFECTION LONG LASTING CONCEALE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_6211435.jpg	33616917	-117878503
325	3126222	Dior Gentle Cleansing Milk	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/10/_6197830.jpg	33905966	-117456499
325	3495610	Dior 'Addict' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_6356654.jpg	33905966	-117456499
623	3513273	Fa�onnable Club Fit Sport Shirt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_8361746.jpg	39022415	-77148722
5	3523483	CHANEL ROUGE COCO SHINE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/12/_6883632.jpg	47453634	-122271889
220	3574580	Paul Smith Accessories Neon Stripe Socks	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_8308541.jpg	41891698	-87626280
345	2922436	Kiehl's Since 1851 Lip Balm #1	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_5343060.jpg	34135847	-118054124
360	3570182	Mini Boden 'Babycord' Bloomers (Baby Girls)	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_8145327.jpg	32769058	-117170536
724	3292764	Burberry Brit Classic Fit Cotton Blend Sport Shirt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_6988594.jpg	33101261	-96805797
330	3207374	MARC JACOBS 'Oh, Lola!' Eau de Parfum	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6512236.jpg	33649289	-117745005
223	3564043	Mini Boden Print Leggings (2-Pack) (Baby Girls)	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_8145364.jpg	42037163	-87755654
223	3529474	Acqua di Gi� pour Homme Eau de Toilette (1 oz.)	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_7969045.jpg	42037163	-87755654
766	3628660	CHANEL NUIT INFINIE DE CHANEL ROUGE ALLURE VELVET	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_8340429.jpg	26651048	-80208265
5	3142789	CHANEL ROUGE COCO SHINE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_6687482.jpg	47453634	-122271889
222	3246118	Chantelle Intimates 'C-Chic Sexy' Convertible Spac	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_8022909.jpg	44852081	-93242797
330	2837564	Dior 'DiorLiner' Eyeliner	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_5874781.jpg	33649289	-117745005
360	3587050	Dior 'Airflash - CC Primer' Radiance Boosting Colo	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_8355723.jpg	32769058	-117170536
232	3088002	Kiehl's Since 1851 'Midnight Recovery Concentrate'	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/17/_6595897.jpg	38601690	-90448906
353	3603073	Yves Saint Laurent 'Baby Doll' Duo	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/18/_8376818.jpg	34013954	-118494942
622	3563502	MARC JACOBS 'Honey' Eau de Parfum	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_8270162.jpg	39404105	-76596660
380	3023997	CHANEL CORRECTEUR PERFECTION LONG LASTING CONCEALE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_6211435.jpg	33502142	-111929438
221	2927057	CHANEL INIMITABLE WATERPROOF MASCARA MULTI-DIMENSI	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_6430795.jpg	41850280	-87956523
600	3149189	Oroblu 'Repos 70' Control Top Support Hosiery	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_6651740.jpg	38916138	-77219842
535	2914034	Issey Miyake 'L'Eau d'Issey' Eau de Parfum Refilla	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_5264673.jpg	42480541	-71216846
330	2842717	Dior 'SkinFlash' Radiance Booster Pen	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_82371.jpg	33649289	-117745005
731	3571810	Mini Boden 'Big Vehicle' Appliqu� Layered Sleeve T	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_8145449.jpg	30255371	-97809988
527	3490127	Topshop Body-Con Dress	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_8209725.jpg	40737784	-74364236
621	3607392	Topman Flat Front Trousers	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_8345687.jpg	38861305	-77059911
380	3601222	CHANEL LE CRAYON L�VRES PRECISION LIP DEFINER	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/12/_8339752.jpg	33502142	-111929438
774	3465139	Prada 'Luna Rossa' Eau de Toilette	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/19/_7671139.jpg	25957301	-80146782
360	3277782	Dior 'Addict Extreme' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_6853920.jpg	32769058	-117170536
228	3108594	DIESEL� 'Zatiny' Bootcut Jeans (73N)	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_8083214.jpg	42561388	-83185558
706	3214520	CHANEL PERFECTION LUMI�RE LONG-WEAR FLAWLESS FLUID	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_8146360.jpg	21292366	-157840865
380	3210587	CHANEL CRAYON SOURCILS SCULPTING EYEBROW PENCIL	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_6556965.jpg	33502142	-111929438
362	3017851	Lanc�me 'High R�solution Refill-3X�' Triple Action	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/19/_7932719.jpg	32713265	-117163333
340	3495610	Dior 'Addict' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6899376.jpg	34146688	-118257146
766	3244589	CHANEL ROUGE ALLURE VELVET LUMINOUS MATTE LIP COLO	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_8340429.jpg	26651048	-80208265
4	3118890	Burberry Beauty Lip Definer Pencil	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_7247121.jpg	47614083	-122204713
731	3565043	Mini Boden 'Big Animal' Appliqu� T-Shirt (Toddler	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_8145461.jpg	30255371	-97809988
322	3448666	Salvatore Ferragamo 'Sardegna' Driving Shoe	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/19/_7881439.jpg	33864598	-118094681
341	3214520	CHANEL PERFECTION LUMI�RE LONG-WEAR FLAWLESS FLUID	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_8146360.jpg	34187649	-118602105
5	3142789	CHANEL ROUGE COCO SHINE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_7861800.jpg	47453634	-122271889
360	3383030	Dior 'Addict Extreme' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6853916.jpg	32769058	-117170536
527	3569986	Mini Boden Appliqu� Layered Sleeve Dress (Toddler	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/10/_8145530.jpg	40737784	-74364236
345	2922400	Kiehl's Since 1851 Creamy Eye Treatment with Avoca	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_5343054.jpg	34135847	-118054124
522	3364238	CHANEL ROUGE ALLURE LUMINOUS INTENSE LIP COLOUR	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_8255394.jpg	40247950	-74284399
320	2885874	L'Occitane Mini Pure Shea Butter	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_5110781.jpg	33690401	-117885660
522	3601198	CHANEL ROUGE ALLURE Moir� de Chanel LIP COLOUR	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_8255394.jpg	40247950	-74284399
344	3082131	CHANEL VITALUMI�RE MOISTURE-RICH RADIANCE FLUID MA	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_6212041.jpg	34420018	-119701127
324	3203207	Sophie la Girafe 'So Pure' Vanilla Teether	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/12/_6510012.jpg	33775975	-117867456
220	3574980	Paul Smith Accessories Multi Stripe Socks	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_8308974.jpg	41891698	-87626280
765	3532560	Fred Perry 'Kingston' Sneaker	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_8037623.jpg	27961862	-82524062
10	3064805	Sophie la Girafe Teething Toy	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/1/_5927861.jpg	47831917	-122275400
221	3125657	Clarins 'Instant Light' Brush-On Perfector	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_6678673.jpg	41850280	-87956523
360	3383030	Dior 'Addict Extreme' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_7229909.jpg	32769058	-117170536
25	3282423	Lanc�me 'Teint Idole Ultra 24H' Wear & Comfort Ret	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_6817933.jpg	45446607	-122781678
1	2828130	Lanvin Arp�ge '�clat d�Arp�ge' Eau de Parfum Spray	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_5811207.jpg	47611970	-122335964
325	3170115	Dior 'Addict' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_6356654.jpg	33905966	-117456499
724	2826969	CHANEL L�VRES SCINTILLANTES GLOSSIMER	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/8/_7861808.jpg	33101261	-96805797
732	3599470	Topshop Stripe Tee	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_8278629.jpg	29619284	-98618074
344	3405125	CHANEL LE VOLUME DE CHANEL MASCARA	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_7371236.jpg	34420018	-119701127
528	3364238	CHANEL ROUGE ALLURE LUMINOUS INTENSE LIP COLOUR	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_8340435.jpg	41829051	-71425452
345	2930057	Kiehl's Since 1851 Ultra Facial Cream	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_5343184.jpg	34135847	-118054124
345	2929903	Kiehl's Since 1851 Cucumber Herbal Alcohol-Free To	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_6359946.jpg	34135847	-118054124
731	3571795	Mini Boden 'Big Creature' Appliqu� T-Shirt (Toddle	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_8147602.jpg	30255371	-97809988
35	2953048	Kiehl's Since 1851 Rice & Wheat Volumizing Shampoo	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_5450374.jpg	39930000	-105130934
360	3274067	"Dior 'Capture XP" Ultimate Wrinkle Correction Cr�m"	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_6813804.jpg	32769058	-117170536
380	3523483	CHANEL ROUGE COCO SHINE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_7874980.jpg	33502142	-111929438
762	3457967	Fa�onnable Short Sleeve Sport Shirt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/19/_7898899.jpg	26368447	-80134361
527	3149191	Oroblu 'Mi-Bas Repos 70' Sheer Support Knee Highs	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_6670267.jpg	40737784	-74364236
225	2894895	Alien by Thierry Mugler 'Prodigy' Body Lotion	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_5147593.jpg	42049740	-88041320
380	3142789	CHANEL ROUGE COCO SHINE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_7861800.jpg	33502142	-111929438
731	3566223	Mini Boden 'Winter Fun' Long Sleeve T-Shirt (Toddl	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_8167526.jpg	30255371	-97809988
434	2930057	Kiehl's Since 1851 Ultra Facial Cream	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_5343184.jpg	38772210	-121265856
10	3457580	Naturino Suede Boot (Toddler, Little Kid & Big Kid	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_7824654.jpg	47831917	-122275400
333	3507638	Skemo 'Bow' Wedge Sandal	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_8201740.jpg	33616917	-117878503
423	3507397	Fa�onnable Club Fit Sport Shirt	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_8129731.jpg	37931397	-122514836
340	3170115	Dior 'Addict' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_6356635.jpg	34146688	-118257146
523	2930057	Kiehl's Since 1851 Ultra Facial Cream	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_5343184.jpg	41032511	-73758453
9	2885820	L'Occitane 'Verbena' Shea Butter Extra Gentle Soap	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_6299443.jpg	47659040	-117424324
5	3523483	CHANEL ROUGE COCO SHINE	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_7874980.jpg	47453634	-122271889
348	3142708	CHANEL VITALUMI�RE AQUA ULTRA-LIGHT SKIN PERFECTIN	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_6356686.jpg	34187384	-118888308
341	3565096	Prada 'Candy L'Eau' Eau de Toilette	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_8109144.jpg	34187649	-118602105
763	2810894	Yves Saint Laurent 'Opium' Eau de Toilette Spray	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_6095186.jpg	25732069	-80258474
731	3172924	Bugaboo Stroller Organizer Bag	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_6508427.jpg	30255371	-97809988
235	3032812	Dior 'Addict Lip Glow' Color Reviver Balm	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_5816035.jpg	42489434	-83475963
360	3550169	Dior 'Backstage Brushes - Kabuki' Makeup Brush	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/10/_8089630.jpg	32769058	-117170536
341	2858489	Lanc�me 'Cils Booster XL' Super Enhancing Mascara	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6026556.jpg	34187649	-118602105
360	3495598	Dior 'Addict Extreme' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6853916.jpg	32769058	-117170536
528	3628658	CHANEL NUIT INFINIE DE CHANEL ROUGE ALLURE LUMINOU	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_8340435.jpg	41829051	-71425452
423	3488536	L'Occitane 'Aromachologie' Volumizing Shampoo	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/0/_7748260.jpg	37931397	-122514836
340	3345266	Chantelle Intimates 'Orsay' Memory Foam Underwire	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/18/_8047518.jpg	34146688	-118257146
237	2797674	Yves Saint Laurent 'Touche �clat' Radiant Touch	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_5813776.jpg	40541227	-80006484
360	3277782	Dior 'Addict Extreme' Lipstick	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6853916.jpg	32769058	-117170536
25	3026142	Kiehl's Since 1851 'Superbly Restorative' Argan Bo	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_5785274.jpg	45446607	-122781678
12	2929906	Kiehl's Since 1851 Creme d'Elegance Repairateur	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_5343105.jpg	61216080	-149889372
343	3008317	Giorgio Armani Master Corrector	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/18/_6284178.jpg	34040461	-118427744
423	3488539	L'Occitane 'Aromachologie' Volumizing Conditioner	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_7748256.jpg	37931397	-122514836
228	3405000	Burberry Brit 'Carr' Zip Front Fleece Jacket	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_7574751.jpg	42561388	-83185558
523	3520727	Kiehl's Since 1851 'Facial Fuel' SPF 15 Sunscreen	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_7988287.jpg	41032511	-73758453
220	3574785	Paul Smith Accessories Colorblock Socks	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_8286787.jpg	41891698	-87626280
340	3314906	Yves Saint Laurent 'Volume Effet Faux Cils' Waterp	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6964716.jpg	34146688	-118257146
343	2993076	Dior 'Diorshow' Iconic Mascara	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/3/_6151543.jpg	34040461	-118427744
434	3303625	Kiehl's Since 1851 Jumbo Creamy Eye Treatment with	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_6962549.jpg	38772210	-121265856
10	2949470	Kiehl's Since 1851 Jumbo Amino Acid Shampoo ($56 V	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/18/_5635318.jpg	47831917	-122275400
343	3380034	Giorgio Armani 'Maestro' Fusion Foundation Broad S	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_7237236.jpg	34040461	-118427744
222	3246118	Chantelle Intimates 'C-Chic Sexy' Convertible Spac	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_7916062.jpg	44852081	-93242797
25	3289285	Lanc�me Foundation Brush #2	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_6892111.jpg	45446607	-122781678
522	3628658	CHANEL NUIT INFINIE DE CHANEL ROUGE ALLURE LUMINOU	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_8255394.jpg	40247950	-74284399
234	3564128	Mini Boden Heart Patch Ribbed Waist Pants (Toddler	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_8145682.jpg	40054398	-82916518
333	3588237	Versace 'Bright Crystal' Set ($141 Value)	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/19/_8373679.jpg	33616917	-117878503
362	3595409	Lanc�me 'Juicy Tubes - Dazzling Pink' Ultra Shiny	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_8366785.jpg	32713265	-117163333
37	3088002	Kiehl's Since 1851 'Midnight Recovery Concentrate'	1406	http://content.nordstrom.com/imagegallery/store/product/thumbnail/17/_6595897.jpg	39718014	-104954735
427	3272131	Thalgo 'Hyaluronic' Mask	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/12/_7336272.jpg	37784281	-122407683
360	3338519	Chantelle Intimates 'C Chic Sexy' Underwire Bra	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_7181951.jpg	32769058	-117170536
768	3314906	Yves Saint Laurent 'Volume Effet Faux Cils' Waterp	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_6964716.jpg	25688804	-80311456
629	3609988	Topman Floral Denim Tie	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/16/_8353476.jpg	40085397	-75394692
731	3097510	CHANEL INIMITABLE INTENSE MASCARA MULTI-DIMENSIONN	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/2/_8334002.jpg	30255371	-97809988
220	2826766	CHANEL ALLURE HOMME EAU DE TOILETTE SPRAY	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/17/_6211477.jpg	41891698	-87626280
34	3499119	Chantelle Intimates 'Merci' Full Support Underwire	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/6/_8154586.jpg	39560286	-104872657
723	3118978	CHANEL BLEU DE CHANEL EAU DE TOILETTE SPRAY	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_6887954.jpg	32865709	-96798079
349	2826845	CHANEL COCO MADEMOISELLE EAU DE PARFUM CLASSIC BOT	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/4/_7359864.jpg	34071180	-118356329
422	3536637	Burberry Brit 'Tunworth' T-Shirt	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_8353793.jpg	37439873	-122172681
621	3510420	Dior 'Diorshow Art Pen' Eyeliner	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/17/_7997877.jpg	38861305	-77059911
34	3338519	Chantelle Intimates 'C Chic Sexy' Underwire Bra	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_7438313.jpg	39560286	-104872657
34	3499119	Chantelle Intimates 'Merci' Full Support Underwire	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_8275511.jpg	39560286	-104872657
427	3435926	Thalgo Silicium Eye Cream	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_7534355.jpg	37784281	-122407683
220	3588866	Lanvin '�clat d�Arp�ge' Set	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/5/_8318445.jpg	41891698	-87626280
220	3155499	L'Occitane 'Rose 4 Reines' Velvet Hand Cream	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/19/_6308779.jpg	41891698	-87626280
427	3272132	Thalgo 'Silicium' Cream	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/13/_7336273.jpg	37784281	-122407683
364	2998852	Bugaboo Cup Holder	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_5672389.jpg	33068415	-117065892
623	3602632	Yves Saint Laurent 'L'Homme Intense' Eau de Toilet	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/8/_8381488.jpg	39022415	-77148722
221	3508701	Lanc�me 'Absolue Eye Precious Cells' Repairing & R	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/14/_8039514.jpg	41850280	-87956523
362	3600309	Topman Skinny Fit Double Breasted Peacoat	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/8/_8352428.jpg	32713265	-117163333
621	3306839	NPW Nail Art Pens (Set of 5) (Girls)	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/11/_7168991.jpg	38861305	-77059911
2	2978382	L'Occitane Almond Supple Skin Oil	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/17/_5596117.jpg	47708545	-122324278
732	3023997	CHANEL CORRECTEUR PERFECTION LONG LASTING CONCEALE	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_6211435.jpg	29619284	-98618074
364	3172924	Bugaboo Stroller Organizer Bag	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/7/_6508427.jpg	33068415	-117065892
626	2885807	L'Occitane Shea Butter Hand Cream	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/9/_7144729.jpg	38991231	-76547898
732	3273722	CHANEL POWDER BRUSH #1	1407	http://content.nordstrom.com/imagegallery/store/product/thumbnail/15/_6825375.jpg	29619284	-98618074
